# {"t_start": 1601341091.3340573, "env_id": "ZaxxonNoFrameskip-v4"} 
r,l,t
3500.0,1740,55163.111832
0.0,884,55216.178272
2300.0,1353,55299.940486
0.0,885,55346.758745
600.0,1003,55407.42941
0.0,986,55468.140946
0.0,884,55515.038458
0.0,884,55569.068407
2900.0,1446,55654.443907
300.0,1053,55722.544975
3000.0,1381,55800.952299
5200.0,1569,55891.66611
3000.0,1459,55981.401077
0.0,885,56034.64587
300.0,985,56090.269303
2800.0,1407,56174.570015
2500.0,1452,56259.100548
2000.0,1413,56342.984402
3400.0,1304,56419.747359
2200.0,1448,56503.532283
0.0,916,56558.648239
0.0,882,56612.353137
3100.0,1524,56704.321474
3400.0,1484,56796.061221
0.0,878,56843.612579
2800.0,1558,56935.60015
3200.0,1340,57018.424782
6700.0,1529,57109.017972
3400.0,1811,57216.793535
1000.0,1047,57278.70037
600.0,1334,57356.201091
0.0,1159,57425.827657
0.0,903,57479.473302
4800.0,1489,57565.419167
3600.0,1212,57641.549765
2700.0,1427,57725.884509
2800.0,1693,57826.71037
4100.0,1461,57911.09353
5800.0,1649,58010.036947
400.0,1097,58072.528645
0.0,880,58126.088652
6500.0,1518,58216.65327
7100.0,1921,58329.155663
4600.0,1697,58428.557823
3700.0,1391,58512.610389
3600.0,1623,58606.029685
1400.0,1185,58675.235381
3800.0,1331,58758.939065
5100.0,1572,58851.926042
3700.0,1365,58930.008925
4800.0,1705,59035.955592
2100.0,1667,59134.073153
3100.0,1516,59218.771699
5200.0,1742,59325.091421
5300.0,1697,59422.528343
7100.0,1774,59529.371263
0.0,1046,59589.660054
4300.0,1847,59697.66903
2900.0,1359,59781.268616
5700.0,1908,59888.446154
700.0,1113,59956.747375
2800.0,1557,60048.767734
500.0,1008,60110.165764
2500.0,1717,60209.613657
4400.0,1655,60307.332638
0.0,879,60361.160901
5700.0,1811,60469.245289
4300.0,1405,60553.049636
6300.0,1560,60644.547975
6400.0,1693,60743.743553
5700.0,1480,60828.574497
2200.0,1113,60898.421228
0.0,947,60952.642428
3800.0,1437,61037.306571
400.0,956,61096.12715
1700.0,1166,61165.586009
1600.0,1302,61241.191308
2900.0,1211,61309.517696
3300.0,1636,61409.700229
4100.0,1308,61485.856632
5300.0,1747,61585.733083
4400.0,1432,61670.900568
3300.0,1168,61739.856265
700.0,1048,61808.118151
2800.0,1588,61900.805432
5300.0,1822,62007.831471
3000.0,1316,62085.775265
3500.0,1508,62176.184674
2600.0,1543,62268.083416
200.0,1103,62329.231379
2700.0,1235,62405.08937
2400.0,1410,62488.204969
1800.0,1352,62565.670115
3400.0,1388,62649.525253
5800.0,1972,62763.628448
3400.0,1401,62848.112725
2800.0,1536,62939.52587
5200.0,1458,63023.740422
500.0,1264,63098.819188
1300.0,1165,63167.334205
4700.0,1795,63272.640623
2000.0,1308,63348.369457
1800.0,1116,63415.519881
6600.0,1691,63513.94304
4800.0,1461,63596.896281
5900.0,1643,63695.307903
1100.0,1086,63756.208349
4800.0,1592,63846.487423
4100.0,1522,63937.60052
1300.0,1274,64012.422576
3200.0,1572,64103.322581
4000.0,1293,64181.200528
3100.0,1686,64281.971723
5200.0,1783,64389.597549
4000.0,1454,64473.741325
4000.0,1357,64556.477165
3400.0,1448,64641.102704
2900.0,1588,64733.754488
3800.0,1873,64848.283128
800.0,1184,64916.737642
4800.0,2761,65077.392885
2800.0,1249,65152.546194
800.0,1207,65222.68062
700.0,941,65284.002563
5700.0,1574,65376.151479
3900.0,1521,65467.54332
5000.0,1480,65551.910855
3200.0,1444,65636.61482
3000.0,1468,65727.572524
1100.0,1343,65805.104852
4200.0,1519,65896.481471
1100.0,1348,65973.514595
2700.0,1907,66087.257725
4800.0,1562,66180.443017
2900.0,1252,66257.700744
2400.0,1244,66326.898813
1900.0,1396,66411.218114
3200.0,1297,66488.317649
400.0,1188,66558.078306
2500.0,1372,66643.099408
4800.0,1817,66752.925155
3500.0,1659,66853.658612
3400.0,1391,66938.553077
200.0,1037,67000.60181
4200.0,1455,67086.147655
2800.0,1632,67187.457952
4600.0,1554,67280.117674
5000.0,1582,67374.226403
2500.0,1464,67460.248029
4400.0,1577,67553.540324
2600.0,1136,67623.085611
3400.0,1431,67708.403136
1700.0,1340,67793.481864
600.0,1290,67870.999348
3900.0,1864,67980.633314
6300.0,2088,68103.992693
1300.0,1233,68180.53823
2700.0,1464,68265.634299
4400.0,2185,68394.984924
2700.0,1344,68472.33403
600.0,1047,68533.735631
1000.0,1293,68610.658746
5300.0,1626,68709.464433
2600.0,1357,68793.209227
700.0,1021,68847.718533
0.0,1105,68916.608959
2600.0,1417,69001.852011
3200.0,1306,69078.217583
3600.0,1452,69163.602515
3400.0,1451,69249.217436
1900.0,1284,69326.19167
6700.0,1825,69434.215608
3600.0,1920,69548.775631
3600.0,1441,69640.471599
400.0,1128,69702.909559
5800.0,1622,69801.69186
3500.0,1329,69879.056037
1900.0,1363,69961.768775
3600.0,1466,70047.274581
5200.0,1430,70131.714017
3200.0,1493,70223.856997
4800.0,1653,70317.992435
5300.0,2072,70440.097162
900.0,1231,70515.165509
5000.0,1714,70615.144282
3300.0,1377,70698.618033
3100.0,1805,70805.896641
5600.0,1735,70905.59031
2000.0,1107,70973.019188
1400.0,1264,71048.91457
2600.0,1211,71118.592541
7200.0,1749,71224.543537
